 -0.004397,  -0.002443,   0.004883,   0.016053,  -0.984130,  -0.075993, 0,0,0,0
 -0.002931,  -0.001954,   0.004395,   0.013978,  -0.983886,  -0.074406, 0,0,0,0
 -0.001954,  -0.001954,   0.003906,   0.012879,  -0.986449,  -0.074651, 0,0,0,0
 -0.000977,  -0.002931,   0.003906,   0.013978,  -0.986205,  -0.073918, 0,0,0,0
  0.000000,  -0.003908,   0.003418,   0.015443,  -0.983397,  -0.070744, 0,0,0,0
  0.001465,  -0.003420,   0.001953,   0.016053,  -0.985473,  -0.068425, 0,0,0,0
  0.002441,  -0.003420,   0.002930,   0.016541,  -0.988769,  -0.071843, 0,0,0,0
  0.003418,  -0.005374,   0.003906,   0.015809,  -0.989745,  -0.074895, 0,0,0,0
  0.003906,  -0.006351,   0.003906,   0.014466,  -0.988647,  -0.072331, 0,0,0,0
  0.004883,  -0.006839,   0.000977,   0.014710,  -0.988158,  -0.068547, 0,0,0,0
  0.006836,  -0.009282,   0.000488,   0.013612,  -0.997803,  -0.068913, 0,0,0,0
  0.005859,  -0.007816,   0.001465,   0.014955,  -0.994140,  -0.062565, 0,0,0,0
  0.001953,  -0.010747,  -0.000489,   0.017274,  -0.997925,  -0.063908, 0,0,0,0
 -0.007816,  -0.009282,   0.001465,   0.015809,  -0.991943,  -0.061466, 0,0,0,0
 -0.013679,  -0.004885,   0.003418,   0.013245,  -0.994873,  -0.068547, 0,0,0,0
 -0.013679,  -0.003420,   0.004395,   0.013001,  -0.989745,  -0.069890, 0,0,0,0
  0.005859,  -0.005862,   0.001465,   0.011414,  -0.992431,  -0.069279, 0,0,0,0
  0.003418,  -0.006351,   0.000977,   0.019349,  -0.992431,  -0.062443, 0,0,0,0
 -0.003908,  -0.004397,   0.003418,   0.018373,  -0.994140,  -0.072087, 0,0,0,0
 -0.004397,  -0.005862,   0.001465,   0.013612,  -0.992920,  -0.073186, 0,0,0,0
 -0.001954,  -0.005862,   0.001465,   0.012879,  -0.991088,  -0.068058, 0,0,0,0
 -0.001466,  -0.006351,   0.002441,   0.012879,  -0.997803,  -0.067936, 0,0,0,0
 -0.007328,  -0.006351,   0.000977,   0.014955,  -0.993042,  -0.058414, 0,0,0,0
 -0.016121,  -0.005374,   0.002441,   0.018373,  -1.001099,  -0.071354, 0,0,0,0
 -0.016610,  -0.005374,   0.004395,   0.014222,  -0.986083,  -0.070256, 0,0,0,0
 -0.009282,  -0.004397,   0.003906,   0.016297,  -0.986694,  -0.068303, 0,0,0,0
 -0.007328,  -0.004397,   0.005371,   0.013368,  -0.989868,  -0.068547, 0,0,0,0
 -0.007328,  -0.003420,   0.004883,   0.014466,  -0.997436,  -0.072331, 0,0,0,0
 -0.011724,  -0.000977,   0.005859,   0.011781,  -0.989868,  -0.066593, 0,0,0,0
 -0.016610,  -0.000977,   0.005371,   0.016541,  -0.990478,  -0.065373, 0,0,0,0
 -0.018564,  -0.004397,   0.003906,   0.016297,  -0.989868,  -0.069523, 0,0,0,0
 -0.011724,  -0.002931,   0.003418,   0.013612,  -0.987060,  -0.073796, 0,0,0,0
 -0.004397,  -0.006839,   0.001953,   0.014588,  -0.991088,  -0.071477, 0,0,0,0
  0.000000,  -0.007328,   0.000977,   0.011658,  -0.992797,  -0.076238, 0,0,0,0
  0.003418,  -0.007328,   0.000488,   0.010193,  -0.985595,  -0.074040, 0,0,0,0
  0.001953,  -0.005862,   0.003418,   0.012269,  -0.989379,  -0.064030, 0,0,0,0
  0.001953,  -0.002443,   0.004883,   0.011781,  -0.993164,  -0.067082, 0,0,0,0
  0.000000,  -0.002931,   0.004395,   0.011292,  -1.001099,  -0.069767, 0,0,0,0
 -0.004397,  -0.000977,   0.004395,   0.012147,  -0.984496,  -0.064762, 0,0,0,0
 -0.004885,  -0.002443,   0.002930,   0.011292,  -0.996582,  -0.076726, 0,0,0,0
 -0.000977,  -0.005862,  -0.000977,   0.015565,  -0.991332,  -0.072209, 0,0,0,0
 -0.004397,  -0.007328,   0.004395,   0.014222,  -0.991577,  -0.066715, 0,0,0,0
 -0.007816,  -0.003420,   0.005371,   0.014222,  -1.000244,  -0.069035, 0,0,0,0
 -0.005862,  -0.002931,   0.003906,   0.014588,  -0.987792,  -0.073308, 0,0,0,0
  0.002930,  -0.004397,   0.002441,   0.012879,  -0.991332,  -0.075505, 0,0,0,0
  0.003906,  -0.004885,   0.001465,   0.011414,  -0.990966,  -0.068791, 0,0,0,0
  0.000000,  -0.002931,   0.002930,   0.014955,  -0.990966,  -0.069401, 0,0,0,0
 -0.006839,  -0.003420,   0.004395,   0.016419,  -0.992797,  -0.065373, 0,0,0,0
 -0.008305,  -0.003420,   0.003418,   0.014710,  -1.000122,  -0.068669, 0,0,0,0
 -0.010259,  -0.005862,   0.002441,   0.008851,  -0.987182,  -0.072331, 0,0,0,0
 -0.008793,  -0.005374,   0.004395,   0.015321,  -0.994506,  -0.071354, 0,0,0,0
 -0.001954,  -0.001466,   0.005371,   0.014344,  -0.985595,  -0.071721, 0,0,0,0
  0.003906,  -0.003908,   0.002441,   0.013612,  -0.986816,  -0.072209, 0,0,0,0
  0.007812,  -0.006839,   0.001465,   0.013001,  -0.986449,  -0.069035, 0,0,0,0
  0.007324,  -0.008793,  -0.000489,   0.013490,  -0.996460,  -0.070134, 0,0,0,0
 -0.008793,   0.000000,   0.004395,   0.014222,  -0.996948,  -0.069035, 0,0,0,0
 -0.010259,   0.001465,   0.006836,   0.012147,  -0.992675,  -0.071232, 0,0,0,0
 -0.004397,   0.001465,   0.004395,   0.010926,  -0.989623,  -0.075749, 0,0,0,0
  0.000977,  -0.002931,   0.004883,   0.011170,  -0.993774,  -0.073796, 0,0,0,0
  0.002930,  -0.008305,   0.001953,   0.012635,  -0.995971,  -0.072453, 0,0,0,0
 -0.000489,  -0.007328,   0.000000,   0.014955,  -0.994262,  -0.071477, 0,0,0,0
