  0.000977,  -0.001954,   0.003418,   0.005921,  -0.114936,   0.998535, 0,0,0,0
  0.000488,  -0.002443,   0.003418,   0.006653,  -0.111884,   0.995727, 0,0,0,0
  0.000488,  -0.003420,   0.002930,   0.005188,  -0.109931,   0.993286, 0,0,0,0
  0.000488,  -0.003908,   0.002441,   0.003723,  -0.108588,   0.994751, 0,0,0,0
  0.001465,  -0.003420,   0.002441,   0.005555,  -0.112739,   0.995727, 0,0,0,0
  0.000977,  -0.003908,   0.002441,   0.008484,  -0.117378,   0.996094, 0,0,0,0
  0.000977,  -0.003420,   0.002441,   0.005921,  -0.114082,   0.997681, 0,0,0,0
  0.000000,  -0.003908,   0.002930,   0.007264,  -0.114326,   0.994751, 0,0,0,0
 -0.008305,  -0.004397,   0.002930,   0.008606,  -0.118599,   0.994995, 0,0,0,0
 -0.004397,  -0.004885,   0.002930,   0.006531,  -0.118843,   1.001343, 0,0,0,0
  0.000000,  -0.004885,   0.003418,   0.008729,  -0.115913,   0.995605, 0,0,0,0
  0.008789,  -0.003908,   0.004395,   0.005555,  -0.116401,   0.998779, 0,0,0,0
  0.013672,  -0.005374,   0.005859,   0.007264,  -0.115425,   0.994506, 0,0,0,0
  0.008789,  -0.004397,   0.004395,   0.011048,  -0.113105,   0.995727, 0,0,0,0
  0.005859,  -0.002931,   0.002930,   0.009461,  -0.112373,   0.997925, 0,0,0,0
  0.008301,  -0.004397,   0.000000,   0.008851,  -0.106879,   0.989501, 0,0,0,0
  0.004883,  -0.004397,   0.000000,   0.009705,  -0.111518,   0.993896, 0,0,0,0
 -0.000977,  -0.001954,  -0.002443,   0.009949,  -0.103095,   0.995605, 0,0,0,0
 -0.011236,  -0.002443,   0.001953,   0.006409,  -0.111396,   0.997314, 0,0,0,0
 -0.017098,  -0.002931,   0.006836,   0.008484,  -0.111518,   0.994995, 0,0,0,0
 -0.013679,  -0.004397,   0.011719,   0.007142,  -0.114082,   0.994873, 0,0,0,0
  0.003418,  -0.005374,   0.008301,   0.009461,  -0.118354,   1.001953, 0,0,0,0
  0.005371,  -0.004885,   0.006348,   0.008729,  -0.122993,   0.994262, 0,0,0,0
  0.003906,  -0.003420,   0.005859,   0.004334,  -0.118232,   0.998657, 0,0,0,0
  0.009766,  -0.003420,   0.000488,   0.010316,  -0.117134,   0.998535, 0,0,0,0
  0.002930,  -0.003420,  -0.004397,   0.005921,  -0.116157,   0.997803, 0,0,0,0
 -0.004397,  -0.003420,  -0.005374,   0.009095,  -0.111030,   1.000366, 0,0,0,0
 -0.007328,  -0.003420,  -0.004397,   0.009217,  -0.112373,   0.999390, 0,0,0,0
 -0.008305,  -0.004397,   0.000000,   0.012879,  -0.117134,   0.998535, 0,0,0,0
 -0.006839,  -0.002931,   0.005371,   0.010682,  -0.120430,   0.998901, 0,0,0,0
 -0.006839,  -0.003908,   0.007324,   0.007508,  -0.115425,   1.001099, 0,0,0,0
 -0.002931,  -0.003908,   0.007324,   0.006897,  -0.109321,   0.998901, 0,0,0,0
  0.001465,  -0.004397,   0.004883,   0.006165,  -0.117622,   0.999512, 0,0,0,0
  0.000977,  -0.005374,  -0.001466,   0.003113,  -0.115425,   0.996094, 0,0,0,0
  0.001465,  -0.002931,  -0.001466,   0.012513,  -0.116889,   0.999512, 0,0,0,0
  0.003418,  -0.002443,   0.000000,   0.009583,  -0.118599,   0.996338, 0,0,0,0
  0.004883,  -0.001954,   0.003418,   0.004578,  -0.117012,   0.998901, 0,0,0,0
  0.005371,  -0.001466,   0.002930,   0.010071,  -0.117012,   0.995483, 0,0,0,0
  0.004395,  -0.001954,   0.003906,   0.007996,  -0.113471,   0.998535, 0,0,0,0
  0.003418,  -0.001954,   0.003418,   0.008240,  -0.113960,   0.997925, 0,0,0,0
  0.002930,  -0.002443,   0.002930,   0.008362,  -0.113593,   0.996338, 0,0,0,0
 -0.002931,  -0.004885,   0.002441,   0.007874,  -0.116767,   0.998169, 0,0,0,0
 -0.004885,  -0.004397,   0.004395,   0.009949,  -0.112128,   0.994751, 0,0,0,0
 -0.003420,  -0.005374,   0.002441,   0.003357,  -0.116157,   1.001221, 0,0,0,0
  0.001953,  -0.003908,  -0.000489,   0.007874,  -0.118599,   0.998901, 0,0,0,0
 -0.003908,  -0.004397,  -0.000489,   0.007874,  -0.113715,   0.994995, 0,0,0,0
  0.000000,  -0.003420,   0.003418,   0.006775,  -0.112739,   0.997803, 0,0,0,0
  0.003906,  -0.001954,   0.006348,   0.008729,  -0.117744,   0.996094, 0,0,0,0
  0.000488,  -0.001466,   0.001953,   0.009949,  -0.109321,   0.996094, 0,0,0,0
 -0.003908,  -0.003908,   0.000000,   0.008606,  -0.113349,   0.996338, 0,0,0,0
 -0.009282,  -0.002931,   0.001465,   0.006165,  -0.114326,   0.997681, 0,0,0,0
 -0.012213,  -0.004397,   0.003906,   0.006043,  -0.118476,   0.996948, 0,0,0,0
 -0.000977,  -0.006351,   0.010254,   0.001160,  -0.113593,   1.002930, 0,0,0,0
  0.000000,  -0.004397,   0.011230,   0.004700,  -0.119331,   0.997803, 0,0,0,0
 -0.002931,  -0.001954,   0.012695,   0.003723,  -0.114326,   0.997070, 0,0,0,0
